Contract_ID,Product_ID,Start_Date,End_Date,Premium,Coverage,Discount_Rate
0f6c942b-075c-45ed-954d-1d00ac7ffeb2,1791,2023-04-12,2027-11-29,13138.7,86469.56,0.05
06107b93-31e3-4505-b01c-098d82abf19d,1406,2023-02-17,2024-01-21,9713.48,67826.78,0.02
e984f7dd-c407-4239-8211-bfb162ba7aea,1558,2022-12-31,2028-02-20,8224.62,22464.89,0.05
30b83e7f-6946-4b4e-a9ea-a7163a142aa8,1897,2023-02-21,2027-02-27,6227.65,75315.3,0.03
de713f93-ac43-41b4-95f8-55be47c736cd,1661,2023-11-05,2025-08-19,14924.81,75598.75,0.02
fe8db418-5c16-4605-ab7c-cb9fd875ba9b,1461,2023-04-14,2028-04-02,11454.0,60586.59,0.04
0059d997-4ff7-40b1-9112-ad31b9ee1faf,1129,2023-05-04,2029-10-01,14729.21,73479.6,0.01
c2da7fbb-ab57-4f57-a184-ca64dc07a355,1604,2023-10-03,2027-04-22,13026.0,21947.56,0.02
f06915bd-90cc-486e-9b27-2b2b89041106,1189,2023-05-08,2026-10-07,18831.2,68733.89,0.02
1b9543c6-b9a9-4a7c-af2b-ebaff3548f57,1122,2023-03-14,2025-01-11,17898.93,87091.98,0.02
9fde597c-2eb4-45f9-aa81-be0d9bee6877,1942,2023-03-21,2027-08-28,19102.33,54880.73,0.03
17fc1361-5bfd-46e2-a51e-94778690336b,1667,2023-08-19,2027-10-10,19664.07,98706.75,0.04
a7b79824-d525-45f3-88ca-97fbd725bf4e,1410,2023-08-25,2029-05-09,12946.04,93706.82,0.02
59c4fe23-a1bb-4c9a-b971-95059f069b31,1818,2023-08-12,2028-10-11,11169.79,43180.89,0.04
30b263ed-6911-48d6-a159-8982b61a2609,1745,2023-08-30,2024-08-07,17915.67,42057.07,0.05
49a4833d-4f69-4d17-957d-43f8cef45129,1297,2023-03-27,2026-10-26,13511.07,61648.79,0.02
05b750f1-86e3-42a6-81f3-98b27f1d8f56,1042,2023-06-06,2027-01-03,7166.09,69006.09,0.02
0cabdf46-7c7a-47ce-87b0-96d5e0cc0f61,1371,2023-10-14,2025-11-03,15059.84,54260.31,0.03
d13ce469-c4cd-4a89-88b7-f8c6806727bb,1369,2022-12-21,2024-01-11,6120.24,63936.25,0.04
73a6fb9f-5925-4d90-93d1-d016773b9e47,1958,2023-05-09,2024-01-07,7989.83,90737.79,0.03
c9b16a7e-f21d-4432-b1cc-750530f8e43d,1043,2023-09-03,2024-06-23,19087.97,46475.68,0.03
13bc403a-5d59-4a82-891e-e233040673a8,1831,2023-01-01,2028-10-01,13403.58,60103.08,0.04
3dc3b161-2f32-44f8-a8f9-52d058c6912e,1690,2023-03-29,2029-06-13,16558.15,20070.71,0.03
3ddcb382-e277-4868-8afe-6e7a6d4f6348,1051,2023-09-01,2029-09-03,6656.08,27964.04,0.03
b892bc53-0425-439f-af0b-516160f89b49,1231,2023-01-05,2029-01-16,18720.45,64948.87,0.01
44191d5b-f536-47ba-aa73-379057943e90,1226,2023-06-26,2024-12-18,6906.24,30937.7,0.03
ac12c71c-d4bb-4fee-84fe-effc26960e9c,1803,2023-02-07,2028-03-20,19717.26,67665.61,0.05
6b3fd375-f843-4c84-ba48-5c6285c6562c,1344,2022-12-04,2025-05-19,9319.43,66805.33,0.02
f7d14768-f116-4cbb-b678-10dcf3b08f2c,1997,2023-01-11,2026-01-20,5592.38,56583.83,0.01
11df23f3-177f-4aaf-9e4a-5441d6bd74cd,1945,2023-05-23,2026-01-22,6014.1,75079.91,0.03
7c1191a2-5b3d-4779-bd01-fc4951e5c757,1064,2023-07-14,2027-07-20,9436.42,81982.8,0.04
c115cb3a-3ccd-4a83-8c7c-1f9d91214f66,1443,2023-11-16,2028-07-10,11290.91,64387.86,0.04
6858afcd-42a7-4ed9-96cc-22473f8463d7,1627,2023-03-22,2027-02-09,19804.34,75490.12,0.05
0a10eae8-3276-4205-9564-f9524bed55c6,1335,2023-03-30,2026-02-08,12133.35,49702.62,0.02
a1c2aef1-c73b-4656-a122-ad1ad3500be0,1981,2022-12-17,2025-03-23,7068.99,20243.89,0.01
cec474d6-6555-4bf9-a054-2bd509269062,1458,2023-09-16,2026-06-02,18284.24,32029.41,0.05
e29a8ebc-d1e5-4cf4-97ae-f0a25f5d619e,1044,2023-09-14,2026-02-27,8015.4,22086.38,0.05
0be27fcc-3c2b-4929-a4e3-575b379344e0,1931,2022-12-25,2026-11-15,7037.78,33573.02,0.03
e9201afd-36f1-43d0-b8d1-1e4c8908e90c,1351,2023-11-26,2026-02-09,19585.67,84777.34,0.04
8674ac34-fb10-4c4d-83cf-a933637c0903,1068,2023-01-23,2024-03-11,17410.74,84737.66,0.05
b97b2556-09e4-44dd-aea4-e209da258198,1139,2023-09-27,2028-04-22,5920.79,30204.08,0.03
5ab94af4-51a2-4248-9505-0e152c9fcd63,1027,2023-11-24,2028-06-27,11139.09,96921.78,0.02
9bbb2a81-2288-48b2-a591-027b2534c065,1737,2023-02-02,2028-09-23,19415.34,67224.36,0.05
5a2bba0f-1a8b-43bd-879f-8fcbc60de6e5,1608,2022-12-13,2025-07-13,12447.33,24912.03,0.03
8ebc5eb3-48dd-487b-8f9e-4b95238e64e2,1474,2023-08-02,2027-09-14,12457.44,88024.51,0.05
4cff2f06-e8c7-4416-89e7-3484f0f559f3,1404,2023-08-03,2025-07-03,5302.57,62495.3,0.05
c974a6e7-b5c1-4be5-9e1a-2b22d3745c3d,1545,2023-01-06,2027-02-10,9231.52,52634.31,0.02
29ba27b0-9c1d-4954-9f02-3373035dba96,1240,2023-07-25,2024-12-16,19958.83,81584.21,0.04
1760e1da-dde4-4698-9bf6-21bd06efd2a4,1586,2023-11-18,2025-01-11,8240.37,35453.94,0.04
64cf5e34-db93-4db2-9778-9beed71c8c57,1782,2022-12-15,2029-01-07,18636.57,78895.39,0.04
62befd79-c167-4f76-91b2-f4e442fd76d0,1165,2023-11-01,2023-12-29,13724.15,94683.26,0.05
95fd7f6e-1730-4f56-8a50-dff7e585853d,1988,2023-08-27,2027-06-05,18097.8,42760.06,0.02
ba17cd72-4324-4b18-aebe-781737e98216,1642,2023-11-04,2028-05-04,5835.91,57888.58,0.03
f0108df4-955d-45e8-a9cd-a484592dfaaa,1604,2022-12-25,2029-05-30,8650.62,86030.29,0.03
c1e6390d-3d9e-415e-b59b-967f66ab360d,1956,2023-09-05,2027-01-06,7409.6,37096.13,0.01
6fc63919-63b5-4969-a7fe-7b11e430526a,1522,2023-02-06,2029-04-14,6753.52,58497.74,0.02
d246dd31-e20b-4289-a582-febe70ccc28d,1864,2023-06-08,2023-11-25,15267.82,56819.27,0.04
432792fb-e7a7-48fb-8f04-739a6fa7ada1,1425,2023-01-11,2024-03-17,12392.14,32661.7,0.01
a2956a99-b110-465a-89ee-a390bafc5f6e,1636,2023-10-23,2029-04-14,8423.56,28661.97,0.04
88ca1e81-8c8a-4890-a1e7-be51517935a9,1215,2023-07-19,2025-11-29,5134.03,65013.59,0.03
b9b71cb8-ea62-4dd0-bce3-c4b7ddb55efc,1485,2023-04-03,2028-12-19,18469.31,42813.21,0.05
ff33eac2-e607-4e22-930e-c627718a4c72,1482,2023-11-06,2029-09-13,6882.71,44677.66,0.03
e676f94a-8e0e-433e-b381-ff874c137332,1017,2023-07-26,2023-10-31,17892.66,83769.13,0.03
ffd20be2-3202-4131-8609-c1430c8ee411,1866,2023-01-18,2025-05-18,5794.04,24458.13,0.03
0410195d-cc03-4ee4-a549-e9d956fe84c6,1338,2023-10-29,2025-03-26,12628.97,71685.35,0.02
ed79b47d-d398-4738-8483-84959b3fcd3b,1618,2023-01-03,2025-03-07,16442.26,84181.49,0.01
014ac2b9-7b8c-42e5-9040-41dba80b24cf,1224,2023-02-10,2029-03-21,19122.62,73114.13,0.02
9279d075-9621-4e8a-b05c-37461389e5ba,1571,2023-08-23,2024-01-28,9764.8,49556.11,0.02
d81c5a8c-a1de-4489-b0cd-0838de2423c0,1617,2023-10-10,2027-11-25,7274.84,68889.71,0.03
56f2093f-bda9-45b8-9edb-6a5b076ee94d,1654,2023-03-03,2027-12-01,8264.76,22917.98,0.02
bfda71d7-27e4-4df5-862e-b77a7cc9a589,1735,2023-06-17,2024-12-03,8685.16,57608.7,0.04
85d44377-52e3-4c89-9292-bebd7c6f4061,1189,2023-06-02,2025-05-06,7845.09,88021.38,0.02
3be65bfc-5997-4b3f-9706-ec429ef02916,1915,2023-03-27,2029-11-03,19490.01,58053.86,0.05
e26fb2eb-ea12-4772-9dc1-03a9e65e2db2,1279,2023-09-02,2026-01-29,15212.45,74302.37,0.01
58928461-598d-489b-90c7-3ee56b3dafcf,1113,2023-08-29,2027-11-20,13990.49,53304.39,0.03
72907c85-7461-42c0-9d8e-8d81d378c522,1787,2023-01-25,2026-12-13,6001.45,37835.76,0.04
0bc04957-c5c2-4d80-bf87-e2ac608d4dbe,1892,2023-02-16,2027-03-28,19625.52,59369.11,0.01
cdca7584-ec88-4158-9751-aa537ade21c5,1821,2023-02-07,2023-10-07,8230.72,90805.64,0.02
ad3c5e21-67e7-414f-aa70-85fcb9b9f271,1812,2023-07-21,2024-04-08,6852.41,76848.64,0.02
387dd3bf-276e-419f-b69e-8c35fb70c352,1173,2023-07-30,2029-10-16,18153.47,25138.17,0.05
456ea770-b0ed-4220-a63c-cf072918daf3,1635,2023-08-29,2023-10-21,5699.13,33277.59,0.03
eb2a3dfa-73bd-4f6d-a002-c6a0907d127e,1055,2023-04-21,2029-02-28,18949.85,23109.67,0.05
babae7f7-fd70-448a-9857-2bac2e679afd,1181,2023-06-20,2029-07-05,7831.65,45744.26,0.03
e609cc85-c3ab-4bac-8a11-5f890202fee3,1685,2023-08-13,2026-02-23,17160.99,99035.93,0.03
766c8ae6-924a-4204-946c-e310d4f11f98,1152,2023-10-01,2028-09-02,9505.3,90484.38,0.04
24732832-8c39-4ae3-a9f8-ca4b0efa5d74,1987,2023-07-07,2025-07-16,7621.26,38271.52,0.02
20c1b61b-7cb9-4d48-b9f2-2122c181b289,1592,2023-09-21,2024-02-23,5031.61,83585.53,0.03
2a53fc7b-e857-4c72-b19f-172d8c6f7d87,1246,2023-06-12,2024-04-20,5573.25,38410.64,0.01
c5b47518-8202-47df-bc97-e2574b7246e0,1404,2023-11-30,2027-04-20,7723.92,87355.27,0.03
1d5e9f12-a6ce-4bee-b602-a48e26a0e979,1443,2023-11-06,2025-09-21,12099.49,37987.35,0.01
1f09f44e-3408-4c8f-b906-9be31481b125,1921,2023-07-29,2023-09-18,9487.82,76286.47,0.01
cbdb37bd-9f47-47e6-b443-32b61fe0e1a6,1753,2023-02-28,2025-09-02,9639.67,64974.32,0.02
ff3a9319-4534-47b1-9b50-20918e4fc8be,1222,2023-10-23,2024-03-09,9748.92,44431.29,0.01
82dbbfdd-8782-4460-9381-ea8c6a54464d,1205,2023-07-24,2026-08-06,12023.85,26031.69,0.01
8986a613-2615-4b36-831f-18d55b05ae06,1286,2023-06-09,2029-06-09,9784.31,90707.51,0.01
c762a5c8-a33e-47c5-b983-9a5c5acc44e3,1678,2023-11-06,2026-06-17,10042.91,85257.62,0.03
a7b7c53d-fda4-4a75-9eff-ac7b2062aee6,1267,2023-10-22,2028-09-06,18247.02,52151.07,0.02
3c7f77b4-fe64-4995-9c94-0d6569c6e1dd,1184,2023-06-26,2026-04-07,11272.63,55519.14,0.04
39feab5b-32ce-4a13-b374-f618f8e1dc32,1596,2023-01-07,2029-11-28,8832.83,26238.52,0.05
816c37c2-a6bc-46b7-a5e9-2af45585439e,1008,2023-04-18,2027-11-20,19463.39,45581.21,0.04
d8dff14b-192e-4f13-bb8f-a34a86c04ea5,1719,2023-11-04,2025-12-05,8752.02,73438.84,0.02
22b74575-8818-4d22-a977-92d33e00a081,1097,2023-04-02,2026-06-23,11165.64,20853.95,0.05
4db4a4e9-665f-4f9f-9468-12f649314d40,1236,2023-05-13,2025-02-14,18770.68,66704.11,0.05
fa981817-ad5f-44f1-a6c1-99d57160d2e8,1254,2022-12-25,2028-06-23,11172.64,58516.1,0.04
38400320-f745-43cb-aec1-c2963491f400,1199,2023-06-17,2029-10-23,14368.56,62770.9,0.03
fc2ea367-c8d1-4d18-b451-7ac4df9e863f,1645,2023-02-20,2029-09-06,6280.99,34913.99,0.02
3c46ce6a-622e-47e7-9ac7-d92b13c3288b,1583,2023-01-23,2027-11-06,12196.41,82453.31,0.03
55accb3e-cd3c-48f3-8266-29310b1b9b35,1215,2023-02-06,2027-02-08,18944.47,98404.14,0.02
9292d185-2820-49ad-b1a7-9ddcc8ff0682,1833,2022-12-17,2027-02-27,10879.6,30969.67,0.04
70319fba-310a-4c5c-a990-cfe23579a458,1790,2023-09-07,2024-03-07,13551.16,25162.97,0.02
d5353a9d-a085-41e2-bacb-5e13aad04886,1913,2023-07-26,2026-02-10,18659.15,20011.55,0.04
d63ecc03-4835-4357-9030-0767a7dd0bb0,1097,2023-09-23,2026-09-01,12838.23,20819.0,0.03
712ab2e4-4fb0-44ec-a6ed-0f8fc37f5059,1210,2023-03-29,2028-04-28,5704.99,70809.0,0.03
0196aaac-6b44-4090-8dc2-25fa69b8a3bc,1064,2023-01-06,2023-01-27,11807.4,85730.74,0.05
a46d64fe-3875-4117-a850-d12820f54cd5,1598,2023-01-13,2027-07-17,7095.68,51774.79,0.02
03193215-16b9-4539-96f7-849b50b8e175,1776,2023-03-23,2028-08-26,17665.98,83090.59,0.03
42a39610-8204-4b6a-b305-a65ad85b2e4c,1276,2023-05-08,2027-06-12,13484.09,75819.74,0.04
aa5cdb8c-334f-4838-acb5-08b1a8b160a2,1925,2022-12-22,2028-10-13,8923.15,23577.24,0.02
7f0d7dda-cafb-4f17-8ef2-599baf36930d,1589,2023-06-03,2029-08-10,16559.33,41753.62,0.02
0456c68b-fcc1-4f29-ad39-1feb80b4ee72,1399,2023-02-21,2028-04-26,11032.0,58189.85,0.02
544b89c4-527c-4490-b6ed-a9b0da8c56a7,1625,2023-01-31,2024-08-21,8501.47,85368.55,0.03
6be32e19-d077-43a6-a7b0-4b3f4ba30244,1074,2023-10-09,2026-07-12,6880.5,99072.21,0.03
430a7730-2c53-48c6-af6e-e813aa1a315f,1362,2023-06-09,2028-02-15,5821.62,79288.07,0.02
6d023167-9ef9-4422-a162-b76f98bde9e8,1206,2023-08-24,2025-01-26,5205.25,61159.76,0.04
7b28d8ae-9399-4a12-b34d-2d5545e1e4c7,1242,2023-02-02,2028-06-10,11586.48,20453.15,0.01
f64f6e7f-e206-413d-9b40-1714182d5964,1986,2023-05-13,2023-06-11,19365.62,27920.72,0.05
b5e40ce8-872b-4bb9-bdc7-5f645b37e456,1106,2023-08-12,2027-02-16,19113.55,96203.3,0.03
4ab19eaf-33b7-4dc6-8f8e-213cb766a850,1078,2023-03-29,2024-10-09,14213.35,21617.08,0.03
95aecc71-0c80-4ab1-ba88-55f0d2191f33,1967,2023-05-30,2025-06-04,9536.06,32253.3,0.05
5d0d3dcf-0b3e-4447-9cc1-20cea1ee1416,1537,2023-10-22,2029-11-28,15173.16,22990.86,0.04
7b4859e7-a324-4611-9b1f-bcfe719181f4,1663,2023-05-01,2026-11-23,15089.91,51725.4,0.05
2b9cbc44-093f-4f05-81ed-c25f1e9615c7,1898,2023-05-09,2027-09-07,7191.13,52962.9,0.03
82d60793-0785-42eb-9d74-d2b002687052,1700,2022-12-11,2023-01-17,9390.83,95807.04,0.05
b2d2d328-2603-4feb-894e-d2192959340d,1797,2023-08-16,2028-09-06,15017.67,22886.9,0.02
134f3abe-e181-4a80-b100-5eb527ff6ef7,1778,2023-04-02,2029-03-07,13070.83,92531.67,0.04
8ccc9bc2-6004-4846-8da5-bd47f224bea2,1850,2023-04-30,2029-07-12,6528.35,62669.43,0.04
d3cec6fc-a833-4b92-be47-a91bf75c135e,1883,2023-06-03,2026-09-20,14286.24,80505.83,0.02
81102bba-66fb-44f9-abf3-f785e1d47cc0,1172,2023-10-15,2026-07-26,12581.76,92870.76,0.05
1363f504-a3ea-4ffe-bc9a-b86d4b45f3d7,1054,2023-11-20,2025-02-19,5126.43,97981.31,0.02
fe824015-7197-4ab6-bc26-2561bb1b4e77,1545,2023-02-23,2028-06-20,8370.24,37773.38,0.04
270bdbc1-1797-4676-bd3c-82a73ec0bd06,1172,2023-09-19,2028-04-25,16655.29,72156.5,0.02
69aa61d6-d64d-4c18-8fbb-d21a5be4b29f,1340,2023-05-04,2026-01-12,6516.31,81626.48,0.04
8e7df950-2b3c-4142-a947-06071a401537,1813,2023-08-01,2025-12-16,10912.57,38858.49,0.05
b0a054a4-0ec1-4557-8889-ce8ded7969fa,1758,2023-02-22,2026-10-04,12111.58,21393.15,0.05
829bfd09-8b01-4231-943c-65f6ef14ea2b,1149,2023-11-19,2026-12-17,19948.78,92707.97,0.03
e66936b0-1f51-4b3a-af4d-b76c8356dc0b,1340,2023-05-30,2026-09-09,7515.1,57857.6,0.04
5aaf14e9-c1a0-4bcb-a4d7-17ef7f24b014,1557,2023-09-08,2024-05-06,6823.96,52966.0,0.03
587e1412-c7d2-4d37-b88e-ce90435fce7f,1620,2023-01-17,2028-06-25,19675.78,59294.2,0.03
b199d51f-84b0-49c1-ad28-08963ee7c0f1,1461,2023-10-23,2029-02-27,18051.71,34224.43,0.01
f11153db-e528-49c9-8f26-6ad69040a310,1688,2023-07-28,2026-04-27,5937.62,66306.97,0.03
754d7756-4810-4828-80ec-ba641c948118,1464,2023-09-16,2028-08-02,15083.47,22081.68,0.02
7a7f6cb8-8724-4008-be45-7174eb28aa13,1251,2023-03-18,2025-04-27,10883.7,65000.14,0.04
2dab3801-9365-472d-98ca-4dab7140b5d2,1641,2023-07-10,2025-06-19,16250.32,72317.29,0.04
96338e0c-ff24-4fa5-ad69-825b7c803076,1556,2023-08-16,2029-07-27,17071.95,91143.0,0.02
6021120f-f2c6-40a1-a268-dd9b75cf1808,1326,2023-08-28,2028-03-05,12439.02,68552.41,0.02
1114348d-3c0c-42ca-ac4d-72648e51fa71,1909,2023-05-02,2025-04-27,9150.52,69189.5,0.02
accbdeec-2660-4fe0-abec-1c19ff746353,1046,2022-12-23,2027-08-26,12261.07,87989.47,0.02
d4a030d8-798e-496a-a52d-d6b3d5407075,1674,2023-04-06,2029-01-04,14005.86,79415.05,0.03
22d515e9-d394-40ca-90dd-50f707f31124,1168,2023-01-01,2025-12-28,16634.39,21881.63,0.03
95144b90-b015-40f7-bc8a-0bab6a149137,1212,2023-11-28,2028-10-30,18501.54,76481.28,0.02
825bb1d2-9747-4b21-bc90-c8012ae84af4,1841,2022-12-14,2028-04-26,16068.98,30415.07,0.02
0b4baba8-c54e-4c30-a0e3-d859bbbf5aac,1848,2023-11-21,2026-10-09,12730.72,35825.07,0.04
4eb67dac-9a4d-4975-95ea-ddcd57e7e810,1585,2023-09-20,2027-03-12,7012.29,49105.51,0.04
d6c9b504-df96-41d3-a92b-69482d5b2ba9,1029,2023-02-07,2025-05-24,7375.44,64445.52,0.04
c061e2c3-ba8c-49df-bd03-7d8e16caf60d,1814,2023-06-15,2024-09-22,16405.87,32272.18,0.05
0fb753b4-8485-4af1-a447-7337d64a2acc,1149,2023-06-21,2024-08-30,17049.95,98028.25,0.03
6fc7b4a2-aeb9-47c5-880d-77595d76c4ad,1977,2023-01-17,2027-02-25,7722.2,82715.97,0.04
632ec24e-f345-48d1-9828-370a92c214f2,1415,2023-02-14,2025-10-13,9102.35,36828.85,0.03
65d03bc3-7698-4557-b41a-b78b7d52aef4,1741,2023-07-12,2027-12-31,18159.89,56550.4,0.02
0bf1a611-b05f-4335-8b87-cdba0c66bd29,1680,2023-11-16,2026-07-10,17596.71,50946.9,0.04
94759812-0830-417d-b142-8f4d6a4b3592,1308,2023-08-26,2029-06-13,16194.5,97331.38,0.04
bfbaaea4-28aa-40c4-a537-b83597f94e61,1822,2023-05-28,2027-10-12,6810.08,97724.29,0.01
4963f648-9685-4af6-9468-f44eaa2318c0,1360,2023-10-23,2029-04-24,8614.32,93512.98,0.03
24ffda6e-7c40-4c32-9fe2-9e077e271436,1694,2023-05-13,2029-06-11,11000.14,33614.88,0.02
e411fa0e-882f-4fe7-9558-30b2719d0a9d,1365,2023-11-02,2028-03-31,19400.49,88586.27,0.04
7e387f75-2cef-46b7-833c-f0c5ea188a4c,1928,2023-04-25,2028-03-05,8464.21,26340.59,0.02
8ba8a454-533b-42ee-aa02-90de3004ab71,1406,2023-06-29,2026-12-09,14466.75,21304.21,0.02
55bcc056-1f37-4f29-bc25-bb1c8d6e0b05,1723,2023-11-08,2028-01-09,18496.48,37881.84,0.03
3ff799e2-2b13-4a69-a71f-4216955b4d36,1334,2023-01-24,2028-10-31,6588.25,66357.71,0.04
200e24f7-bb3b-481d-968d-94bcb369bf7f,1117,2023-07-21,2024-07-02,10637.99,68328.27,0.02
46996cea-9eae-4955-a203-38c6616a218e,1081,2023-10-02,2029-02-01,7320.09,63545.64,0.02
8ca9a13b-c0b9-481f-be37-ab9cc4766e05,1803,2023-03-29,2024-07-23,7280.83,60527.47,0.04
10ffae30-4862-4fcc-99bc-c0aabce3e0a7,1047,2023-01-12,2028-04-19,8287.14,82545.41,0.03
c700bed0-6a2f-4a75-9cc5-2e14bfeabc92,1659,2023-08-11,2024-12-28,19418.83,78150.29,0.02
5854da59-9786-4042-bb23-27246f7495a9,1272,2023-10-27,2025-09-07,11648.57,71307.9,0.05
b8d4c8a0-672a-4ec7-be58-d4b32c1ac176,1571,2023-02-27,2027-12-07,18148.51,70807.11,0.04
c3f208c4-415a-4446-a39d-4a3ef8f78a5f,1100,2023-11-15,2026-06-29,13235.18,21238.75,0.04
b3333062-638e-4416-8132-3a46136d6960,1771,2023-02-01,2026-11-01,14299.45,29777.45,0.02
f1dacce7-0ed4-4832-82fe-3ddd6724d292,1156,2022-12-11,2024-10-09,11717.91,71328.36,0.02
c1df0db3-90c8-484d-b6b2-f88e945acfea,1431,2023-10-06,2028-09-12,7532.48,89508.72,0.05
36ca5bd5-0063-43fb-b024-2ddcd04a1c30,1999,2023-11-07,2027-06-09,14664.8,46569.97,0.03
a4fa6a5e-150c-4648-bfa7-2d293e85c1b8,1942,2023-12-01,2028-07-18,9514.78,31822.63,0.01
92aef61b-e3ea-49c0-89d8-fe1345447a5e,1728,2023-10-26,2024-09-01,18049.89,97756.61,0.05
7916ad83-9ac3-4d6b-adf1-77e6dd11a6f8,1211,2023-02-21,2026-05-07,14026.06,69697.88,0.03
7b31a5cb-e177-4cdf-a62e-fac9c75914ec,1733,2022-12-28,2029-01-28,18369.51,67785.91,0.01
b1f706ab-9b94-495a-92c3-6194445477cb,1126,2023-03-17,2023-04-23,8502.21,39746.53,0.03
2e25e063-f8b8-468e-8308-9326e697059e,1067,2023-03-21,2025-01-16,15143.57,35596.39,0.03
683c4855-1636-4060-84dc-6abb5b6101e7,1874,2023-06-05,2025-01-21,12628.13,30833.96,0.03
6e1b7f05-11cf-4d3a-ad18-20007b879274,1064,2023-01-10,2028-10-04,13808.66,65546.22,0.03
7c8d7c56-8ec1-4f29-b61a-af516eedc757,1366,2023-06-19,2027-09-28,18729.05,63115.98,0.03
f450a47c-1d32-4bb1-9b34-c85116533516,1851,2022-12-09,2027-07-10,19199.8,64707.21,0.02
308219ed-ef96-400d-bccb-02bb880b74f4,1327,2023-05-18,2024-11-15,15796.52,98935.96,0.05
f7133b7f-558e-4a45-8384-f12602657349,1751,2023-09-12,2028-04-13,5571.27,51954.63,0.02
47aa6718-bfc3-45a6-9129-6c97e511816b,1401,2023-07-09,2026-01-30,6728.55,89720.66,0.04
af71ba67-35fc-4ecb-bb29-a671ef9ef42e,1108,2023-08-17,2024-09-10,15880.01,49413.24,0.04
a5aed313-ea29-489c-bb26-cf4c7aea24d9,1355,2023-01-07,2025-05-22,6440.45,57253.44,0.04
75987d81-c330-4cd4-97c2-4371359b7ff6,1726,2023-02-25,2029-03-19,10942.49,64185.23,0.03
2884ebdc-6f26-4d7e-8c3f-2307d6fcd92d,1509,2023-08-03,2029-07-24,11439.01,36779.9,0.01
1a438007-a82e-4d23-860d-2ee52775f2e5,1532,2023-03-12,2027-11-22,6639.46,84711.1,0.04
80156f7d-3784-4952-a744-4c422e4352ee,1085,2023-07-22,2025-06-27,7530.83,91643.53,0.04
e7ec1322-db6c-413b-b6fb-d2a41b9fbd38,1164,2023-11-06,2026-06-26,17099.28,49950.56,0.04
9ba1eeca-3990-4657-bce2-2234c05d03c7,1317,2023-03-02,2025-05-25,13863.88,67841.24,0.04
6a196eab-5871-4225-9df4-38c96d4789c9,1746,2023-07-31,2024-09-28,12373.23,42739.58,0.04
ea74e93d-725f-4398-b11a-5ae37af6e4c2,1576,2023-02-27,2028-11-11,18882.72,24855.83,0.02
a84fae79-cc67-402f-ba3f-30583f3b71d5,1147,2023-03-26,2028-11-04,16813.22,58592.87,0.01
5dfdb7c0-ffcd-405e-bdd2-273c2d9f9cee,1629,2023-03-07,2023-11-17,6280.34,90030.24,0.05
56ced5b7-1511-44ea-a516-6a43f772c467,1348,2023-07-20,2026-08-06,10150.75,65543.11,0.01
026510df-5ddf-4c79-a768-1594f15dfaa3,1327,2023-02-15,2027-03-17,14187.42,35792.53,0.05
6de0964d-0279-45a1-8f1d-217d747b77c4,1496,2023-08-30,2027-08-04,8424.83,31824.84,0.03
9ffd96e8-fec9-4fb8-86ef-4ab37e6e13c9,1871,2023-01-15,2028-11-10,8055.38,46042.36,0.04
661bbba9-364b-482e-a022-dcd50a9f4b1a,1936,2022-12-10,2024-11-21,16212.52,98586.95,0.04
1254b3d5-3222-4cbe-969d-cd357dae643e,1826,2023-05-29,2025-04-13,10360.31,52552.09,0.03
075aeb79-a2c8-48d0-a0da-e7fd7dfbd381,1710,2023-02-16,2024-04-07,11007.22,51471.93,0.03
7c748eb1-aeee-4814-9e74-bdc5598a5f30,1223,2023-08-31,2024-07-18,15834.33,62586.31,0.02
9dd5683c-a354-4b8f-8440-886b86f59efb,1936,2023-03-05,2027-02-26,10905.91,38049.51,0.03
1f669df7-242f-411d-9a45-418c85d213b8,1251,2023-07-21,2029-08-22,16537.65,58689.63,0.02
03c77a4f-e0d8-491d-b386-7471188f3862,1600,2023-01-14,2024-05-16,10110.56,50160.56,0.05
fbf42ba9-24ef-4c4b-81a9-1831dc20b629,1603,2023-03-08,2027-03-26,14596.87,92768.72,0.02
848c01ec-b1e5-4b44-929c-56645affbb9b,1447,2023-06-02,2023-10-29,14457.19,82241.9,0.04
42eb80a2-27d6-4ae9-aff9-0515dd1a2d60,1398,2023-10-17,2029-08-31,13148.81,29850.13,0.04
5aac7423-3f37-434d-989c-573af8e974de,1743,2023-06-13,2029-08-20,9641.34,73677.84,0.04
e47cddb3-4e31-4010-8160-c384f16384c9,1135,2023-06-08,2027-10-15,14593.38,82096.87,0.01
ca73c2ca-d697-44b2-a1da-1b3d9e2a70b3,1314,2023-08-11,2027-10-05,11710.61,36870.35,0.03
4e9fd5b1-1abe-419b-95ef-66428f9ec558,1597,2022-12-25,2023-11-15,15092.24,83117.12,0.01
f8a850bf-32f5-4dca-abd9-5feac5c70bb1,1433,2023-11-11,2028-10-16,16340.0,50425.61,0.04
0e85c234-355d-4418-a56c-9e70e7b6ad70,1574,2023-10-02,2024-06-03,12102.37,69786.94,0.03
fdb1734a-0139-414f-be04-e47e0c73c7f4,1114,2023-02-04,2023-07-06,11888.56,44435.53,0.03
8258caea-b2b3-4243-bbfa-f8723566c906,1041,2023-01-06,2024-09-22,18104.08,77687.2,0.04
5b569cd1-b8b8-4c9d-8a24-a74a9061d3af,1953,2023-07-13,2028-09-08,10790.39,59970.02,0.05
c95b97d1-90a0-43a2-a9ba-342d1c8d5e18,1915,2023-01-25,2024-11-02,7187.03,51140.52,0.01
