Contract_ID,Future_Cash_Flows,CSM
e1730eed-d10b-4a4d-98c0-a446bea65941,63241.42,2529.6568
af192c64-83eb-4165-8cad-1db5abc5b47c,47623.42,1428.7025999999998
1b9eadb9-27aa-4595-85a7-5732daa6948b,94357.88,2830.7364000000002
e490efa4-d632-4926-9378-ddbacca2a50b,39150.75,1566.03
256d48de-6bd4-460e-b7e5-83b3ce78f2d9,46821.12,936.4224
da048fc5-f35e-419f-9305-24ccb6b38f88,62433.99,1248.6798
89c9ba17-9b63-4cbf-821a-b9e0e2881ce6,95896.66,2876.8998
04a80b2e-f0af-4de3-9905-85cb6a653317,76314.56,1526.2912
aeb7f69a-8380-4995-9579-43acf6ef4771,70223.16,2106.6948
b2aaefba-57e4-42f8-b5d3-58333823c2ef,59376.46,1187.5292
e7a7ead7-a67d-491e-96ee-91f2b27f1b6b,61284.35,1225.687
07a0fcc6-61c6-4363-ad54-94b46594ad4b,84603.49,4230.1745
62f9b1ba-4617-4cdb-bb47-b02d28203729,83732.6,3349.304
8a6ed490-fb96-4061-b40b-465f13fe6fca,72140.94,2885.6376
b9c15b8d-bf4f-4490-b636-9885710ef9c5,94471.91,1889.4382
61e359c7-f7f0-41b6-9ea9-2b0a8372dce4,31743.38,952.3014
9c64506a-8f5e-47ac-a68e-45d4ca8dd656,98945.19,1978.9038
0362405a-ea42-4016-8aaa-a417bd0963a4,48200.11,964.0022
fdf104f7-2718-4306-9f55-2a2584c9bf91,78720.62,3148.8248
676616c3-bbc4-490e-86bf-8ed217c35c9c,55413.59,1108.2718
26bc80df-3967-40b9-bdf4-6360516ede12,90195.56,1803.9112
3f8cb607-e334-4cbc-81e8-db836edceba3,98943.26,3957.7304
77ddfe2a-c5b4-451b-bc5f-992dfa342fe3,65313.35,2612.534
b70b90ee-cdcc-4baf-8892-c9053ad14303,42481.9,1274.457
7874d0a3-5782-4d75-9733-4abb1d4c066e,33951.45,339.5145
37e2e78c-0e03-4697-aedf-9a26807a9dfa,87325.99,2619.7797
864f66af-ccaa-4f87-aae2-e348136f5d2f,53183.04,1063.6608
aab31d75-9148-46f3-b382-ceb645a9f6ea,29867.98,298.6798
0595449e-3e7a-45a2-b569-424fcb42b976,41240.26,1237.2078
1e14244f-c637-4925-9058-2537ea8a7ec1,58740.73,1762.2219
c0645219-2072-414f-b9af-4fb0bfe75b45,84727.16,2541.8148
b999f68c-57ab-498c-b5c6-4e39abf34017,32225.94,1611.297
8dc17956-6ae7-4cb1-9f36-666d04e000ed,36861.31,1105.8392999999999
20152640-3cb5-4369-ac6f-ebef4d9f18fc,44572.25,1337.1675
c44122d4-47b9-4caf-be9c-2bd36737e39b,78773.66,3938.6830000000004
e022abae-1511-4da2-afeb-cc41eb4c546f,74351.31,2230.5393
9e3b1a19-790c-410d-b2ca-43a80440ef20,95389.49,2861.6847000000002
0f94b03b-66cb-4866-8004-c27921579ccd,58426.7,2921.335
d380b5d2-ef1c-4951-9a57-9f77458b2f2c,23413.34,702.4001999999999
37439b51-8912-46d4-a126-2aec855c81e6,46407.98,2320.3990000000003
b2c6efb4-5394-4725-941d-b7149b6cca02,33017.23,660.3446000000001
2b093586-f54f-47f5-bded-0a75028d14ba,30448.48,1217.9392
af0d2aae-d69b-4298-8f05-7c886e295d4e,72308.74,3615.4370000000004
106b7fe1-65af-4e57-8576-a8839c7f9779,48218.92,2410.946
f95667f6-41a9-4f71-b7ad-a9d84482eeea,65862.69,1317.2538000000002
fa4f5c13-5e8e-41a6-ac3f-a4eb1ea97773,82609.1,3304.3640000000005
c6aa8995-d55f-4463-bdf4-f9f5c9bba640,23134.67,694.0400999999999
367b8b8e-5494-4759-bf75-768e440bf87f,71336.25,1426.7250000000001
b0849e1a-4aaa-4459-aee6-b86834d0da59,69851.43,1397.0285999999999
1ef19732-14c8-4440-a5ea-646a9af556bf,70722.23,1414.4446
4627f942-1838-4d01-a94d-223c31abae33,25978.48,259.7848
7fa4ab7b-17b9-4b86-bd18-962bc422709b,26851.21,268.5121
0b475cb7-e9ae-4a67-b3ed-551efe8daefe,52927.35,1587.8204999999998
33c98b8e-3f57-4273-8c5f-c1e8a3681fc1,84197.82,841.9782000000001
05309002-1d9c-4402-85ea-b850477ec276,28851.45,288.5145
0d970625-9760-49b2-adb7-57fc62d9cb9a,89413.01,1788.2602
05297d0b-56e5-442d-9e38-325f3e9beae6,45535.03,2276.7515
fcaa8eef-8878-4b30-bde7-3b33fdfdea31,37798.61,1511.9444
af597070-fe74-4878-8f4e-a42b98fb82d4,76005.31,3800.2655
ac5a61ee-ec28-4900-b473-2ed33ae9dc51,30684.24,1227.3696
e28d521c-a5d9-4d72-9bf8-eeb5f99248e3,37882.68,757.6536
d366d679-8998-4172-ad41-aba92ede59f8,99014.68,990.1468
ff73d8d0-1848-4fcf-80c3-6f7f8c76cfcd,49025.65,1470.7694999999999
467dca04-dabc-4862-92b6-1ebab61fbde7,84724.98,2541.7493999999997
523f2f19-badc-456d-985d-8061fcb8351e,43343.74,1733.7495999999999
b4720a7f-9d3a-4932-8762-af009ccad5d8,57083.73,2283.3492
dd18e220-2900-4c68-b05a-f60e1f2660d8,53006.98,2650.349
d7fc8e56-200b-4a19-94ab-74f279608345,86110.15,1722.203
236c0638-7ee7-458e-9c64-7f5c383e40bb,81786.29,1635.7258
714cab93-4a0d-4222-ba65-1abec67c1878,98941.25,2968.2374999999997
0d885349-3d6c-495f-9447-25fbfb27a7b3,24396.19,487.92379999999997
93169dd1-576f-402b-8769-61b81c197a1b,36475.73,1823.7865000000002
0e56fa0f-9eb2-4895-9ce6-301ca4c12948,47843.72,1913.7488
75c8ecf2-eed8-431e-8bbb-c7518c424bad,61367.48,1227.3496
19940dcc-929e-467a-bba7-8446505283aa,96821.94,3872.8776000000003
594d9ba1-4ed1-4166-aa35-dc7c9ac293e5,41352.73,827.0546
e96996ec-6464-45d2-a7b4-78662735c300,90565.06,3622.6023999999998
ce68ebb2-3a01-4fc4-956b-f5d36c6d39b0,59189.53,2367.5812
0e16f7c8-1e44-44c2-aa3c-5c26a136a146,86851.56,1737.0312
77f7484a-e5fe-4e1e-b7f4-38b2338b17ea,32651.95,979.5585
58dbdb12-ae1a-4e1e-887c-922a575f52a4,50820.6,508.206
2bf91b14-0a17-4990-b10c-6cf64d05a076,25475.82,764.2746
1ef8491b-c872-4f41-851c-23e172c29984,53508.3,2140.3320000000003
2d329e5f-2745-4f5c-8b96-c38ef4ffd9b3,90864.48,1817.2896
70f73ed4-4b10-4af6-a236-8d28a6042e35,88587.2,2657.616
c9f83b42-51ac-4f6b-ae7f-bb25ed8de045,27734.64,1109.3856
81a0229e-9b08-434d-a647-2898504f630f,79114.98,1582.2996
7e400b03-bc06-42f2-9e6a-15b7523d4fbf,49438.41,1977.5364000000002
4d67b134-8116-4c7a-a337-ceafc642c0ae,56436.72,2257.4688
fbad5441-31ab-43b0-9a6d-c0ef43698f3b,25523.55,1020.942
eff1de25-f243-48c4-be71-85234799e2b5,27363.52,1094.5408
e63e9751-c223-42f1-81ae-0b5b3e771fbb,90079.26,4503.963
1b202c09-6fb3-4807-9202-4b23917cc7e1,66769.26,1335.3852
00c389c8-6831-4069-a73a-c8e281ef8f48,33047.82,1652.391
2cedfb87-5b05-478d-a893-4b3029f37127,22963.77,1148.1885
59ec4dd1-38d7-4ed0-9789-6259e8d670c8,75700.01,3028.0004
963b7bf7-a18f-4766-8ab5-bb1f1d7060ad,35554.0,1066.62
7a2a54b0-d500-412f-962f-5e05b0dc0dea,45316.97,906.3394000000001
f4afbf9e-7c45-4ca1-97c3-6ddf01156ce1,68784.02,2751.3608000000004
1a61783f-78ca-4b1b-bdf3-810549fa627b,25700.61,257.0061
4cd29d04-cb99-4a19-b852-5f6a3e29e266,93559.84,2806.7951999999996
25d9ee3f-7a05-4970-bb03-6a6b9470ec10,72485.04,2899.4015999999997
ac6c679b-d38c-462d-81ab-212f97f7417c,73692.83,736.9283
19f666c6-538c-447a-9efd-6c94f1f5a38e,85002.33,2550.0699
8debbd42-4994-4232-a290-c4a468694bae,93053.11,2791.5933
307c94c4-8d20-444d-a0d0-bd2821f1c260,50606.03,1012.1206
95214f40-b291-4c40-b90e-23956b2ae61d,93007.53,2790.2259
a02cbb1c-129d-4fbb-a5d9-c19887bfbbe6,24226.63,969.0652
f9380337-1a36-4fcc-a46f-c1d55a94d4ff,43181.16,1727.2464000000002
d6cbc28c-f282-481c-8c18-74bd5349a01b,51150.22,1023.0044
9ff670f6-3a2d-400a-9fcd-b537273751f3,98319.03,3932.7612
296a5515-2ed2-474d-b9cc-8157e047c333,55780.34,1115.6068
5f256b20-6e9c-44d6-83e1-eda5c9c2688d,97721.73,977.2173
b5bc6fdc-34e1-4af3-9d30-eee150dee34c,59271.42,2370.8568
78bafb2d-df89-4910-915b-311e5dd43165,33780.0,1351.2
6ddb6a45-8eab-41b9-8bd4-7a4d5e6d88ac,90382.65,3615.306
90088b43-36fe-4a1a-8cec-81abe50aee0e,85220.52,1704.4104000000002
dbad3f91-3d43-434a-a05d-68631f58756b,40112.44,401.12440000000004
1bfdc825-b719-4fc3-afb8-43010cf0e86c,71994.48,1439.8896
f8b7c8c7-12a7-46eb-93d5-e7b9dc2ac1f8,76003.72,3040.1488
9967dcc3-fdb6-4481-aedd-b366e7b9378b,55520.77,1110.4153999999999
ec1b4ece-be5b-4976-8ed0-deb64fdd7343,42214.57,1266.4370999999999
bb6dc17f-755e-4303-81ba-3206b74b525d,24465.01,733.9503
ac62658b-1f3d-43e8-a76b-61754f5cfcbe,49332.77,986.6554
fdddfdd1-8f13-4868-9c2f-798f40678946,40151.52,1606.0608
c3ca1d30-2dcd-4c68-be24-e4e0942181f4,86855.54,3474.2216
4dd24af4-397f-4ea0-8c32-cf3a9873c8b8,75157.66,2254.7298
799c90a7-210f-45b9-bd4b-fd78fae3609e,37642.19,1129.2657
6b819c75-5b87-4dda-8510-915fb4e67d96,88696.57,1773.9314000000002
b4e050ed-696f-4760-9850-831626d899f7,45521.33,1365.6399
79e183d9-ab90-4645-8b48-87564a821441,63192.0,2527.68
807b2562-4543-4608-8fb5-4a73bfabbdeb,82093.49,1641.8698000000002
e83d7870-6703-4436-b378-22df62376df8,98392.89,2951.7866999999997
0d431805-8bdc-449b-89fc-bfb032f4c4a3,81321.31,1626.4261999999999
40f3e1d8-43dd-47cf-acd8-3bc3391c83e8,82118.54,2463.5561999999995
f3dc82c6-3d55-4f1c-b35e-902d29d7d7dd,92529.67,3701.1868
9bafe328-ec65-442b-887d-5c9a9eab9a97,25713.24,257.1324
f2bfaade-269c-45b8-aaff-bd21eb2436a1,98547.6,1970.9520000000002
5f59d207-9cd5-401e-8ab9-e4b8e704e308,93027.31,2790.8192999999997
fb768be3-4156-42c2-993d-d1a46cfad8c9,45073.85,901.477
71cb8c04-f059-4744-871d-cf63a85fc89f,55219.75,2208.79
04f45602-8a8a-428c-8009-b2eff95b5ab2,86875.03,3475.0012
c00ba9a2-3260-426a-8b3d-4c6c4637bbc0,44506.92,445.06919999999997
a15adfdd-2429-43e4-8956-4459ceca9603,22546.11,450.92220000000003
92f44acb-2a8b-4c27-8b58-5b13fb6c0d69,76855.99,2305.6797
f0754b43-d2c7-4bda-a641-e9f7dbbf9ad6,46633.0,2331.65
7795cc25-8c49-475a-91a7-22ec396188b9,36058.69,360.5869
7da478ac-9306-4d15-b9f2-5dbe6f676eb7,22537.23,225.3723
fa1b2087-d68a-4277-b57f-1a6a6a92218f,90062.7,900.627
8abea123-8852-4b07-b328-cb94763d5dba,69471.28,2778.8512
2ec8ff3d-0fe4-4b47-9d31-75555fcdd0ce,31706.83,1268.2732
fef5a4a8-6c11-460e-b589-daf22d61fd58,57557.64,2302.3056
ef217e77-a289-43c4-8fe2-8bf956a0dc1e,45457.94,1363.7382
2823aba9-944a-4173-b0e8-ba5a11ff1a05,61695.98,2467.8392000000003
c60aad93-7944-442d-9973-868a74da0637,52631.7,1052.634
7a286f66-d695-4f57-8bbc-937dce46eac8,48767.3,1950.6920000000002
fa79c1a3-0ba9-42e1-b8c5-9807fbdb2f48,82508.75,3300.35
8debc984-4678-4bdf-8b24-fe020383ef58,55217.27,2208.6908
26fd06b9-8bf8-498d-ac2f-c271fa28c05a,66562.72,3328.1360000000004
f86aef19-fd64-4ab3-9dad-cd1c7a2778ce,23105.35,231.05349999999999
9fc9a64a-d8a5-46b5-bbf8-98e338a184ab,25584.99,511.69980000000004
3a0b3d5f-6505-4eb6-8ee6-f2f3cbe6a90f,63700.82,1274.0164
c8d40ca1-3563-490e-8dda-22022f5541d8,80752.18,2422.5653999999995
79269c3e-2371-4f4e-8479-cb70d9b2c6e1,51474.6,2058.984
29431b0a-aef4-4d94-b2bc-28ddaa7c5c14,24850.39,1242.5195
2c5019d4-7221-4464-85fa-38700760ec3c,66144.87,1984.3460999999998
5c269b28-b892-4642-8e27-72c7fb928b06,49937.81,1997.5123999999998
531b8d73-211b-401d-b24d-f2b7e729a034,42260.35,845.207
191bb394-6562-411e-8808-39bc71ed43af,23265.67,930.6268
e72724f3-9e16-4aef-8107-1602e36cdec1,64584.64,2583.3856
bba35be5-0917-4424-84e8-deb39b2b9236,71333.89,2140.0167
2abcdc87-9824-42d4-95ed-42666b8ba847,53254.26,2662.713
9aab3c88-650b-47e2-ac94-df23c375c71d,83464.13,1669.2826000000002
67a307fc-614b-42e9-aa80-850f262619d1,63934.74,2557.3896
06c2d60d-fa22-4c38-9c81-fe95b394ea09,47228.34,2361.417
45e341cf-eca3-41cf-8744-008fd29e5745,30320.41,606.4082
a5b208a4-fa9f-4e57-bbb7-f70f42219d59,46423.24,464.2324
5a2faa6b-c4f3-44a4-830f-096ee2e98348,98922.12,1978.4424
93ff38d1-41a4-439a-92e9-2c1243c83ccb,78762.88,2362.8864
c8f41c09-fc1e-4551-aee2-ba4b4ca525c0,68185.64,2727.4256
4ed7151d-4bf6-43b5-ac77-51b4f9be8a9c,91555.8,1831.116
8270565c-90d7-4d96-bf0c-4b5a9542216c,33162.23,663.2446000000001
7c933eee-fcdd-44ea-b7e1-2ad166719671,59920.06,1797.6018
79b611d2-630e-487d-8062-6ec0c2cad19e,95709.17,957.0917
fc614dad-6944-4f1f-9e28-3c8ce941904a,36469.98,1094.0994
5007bd86-933f-4e60-9ab7-7b47c636044b,97321.54,973.2153999999999
819f202a-f4fd-4525-8e75-5413f5dd0b88,45821.47,1374.6441
33ea10db-1f2a-419c-af37-3a5dc263c596,73352.81,2934.1124
ff76acaf-5816-4803-b09d-f97b12fe6f24,32546.8,325.468
dbd7e8b5-f8f1-4b14-b132-bb50e412633c,53008.45,2650.4225
ed1ecf4b-b4ad-4c7f-8e39-1f5e882741b1,50684.09,1520.5226999999998
3cbdca29-745d-4b5f-afef-5366968a3917,57984.55,579.8455
33f72cd5-139a-411b-badc-3f3662bba4e8,33193.77,1659.6885
4d2be0d6-307b-4501-886a-05d87220d2ce,71145.59,3557.2795
d3f4f213-047c-49e6-be79-b97603983f46,42801.56,1284.0467999999998
7a3cc239-e3b7-4b2b-9e8b-9a7187f6bee7,54582.75,1091.655
3a7d14fb-bdae-4356-a152-3f252ff14983,93453.79,3738.1515999999997
814f24f7-1349-4b83-b6af-c6e50e957ec9,25313.09,1265.6545
750a3203-4321-4387-a0b3-0388de533869,53593.02,535.9302
7b6e6b43-780b-468c-95e9-1a5dac6c170c,45313.9,1359.417
5cbf36db-42d0-4d0b-9530-63baa7509b14,49888.54,1995.5416
6d26450e-93e5-4e53-847d-573f6d649683,45051.32,1802.0528
d2847df3-6926-4c92-bfbe-d81073da3394,48549.03,1941.9612
f654166b-848c-41c0-8e13-4b722acdec80,48009.24,960.1848
b6b8df2f-decf-4c03-a11e-bc5c96469ebf,87055.92,1741.1184
7e6ee19a-09da-4ad7-bb01-260f2dbe6404,63385.16,3169.2580000000003
ae7541cc-0c0a-429a-9870-baa382c1b53a,67146.55,671.4655
a4ce5eff-1819-4819-bb7d-d1bd05702cc5,21416.27,642.4881
b981823c-451d-41a1-9a16-e9eb849027bc,72551.64,2902.0656
99446fbc-b8c3-4b88-895e-45127cba87b1,33764.62,1012.9386000000001
6989260d-5719-4c33-b93a-b5b2f16b02d4,37604.33,1128.1299
5ce200e0-ea4a-4b5b-88b3-594ef25341e4,50189.63,1505.6888999999999
8d71b243-eb80-407f-8749-97fb770c5821,49793.25,1493.7975
93e90933-5aad-429f-bb56-f34bed478b40,95906.07,3836.2428000000004
a03daa0b-bfe2-44c9-83e3-6617608e2b0c,53127.12,1593.8136
4cabd7b7-cdb3-4683-8c11-b58bf2fd69b5,51280.07,1538.4021
22676c2b-83be-4b3d-94d9-4373ad966819,59840.11,2393.6044
f7fb7400-ac00-4084-beb3-2c2e017b7685,41520.78,2076.039
990d4646-83b0-416b-a33e-7fa74255b36e,58266.25,1165.325
e07655c2-b9ff-4cd8-acd5-984f9d566172,29976.28,299.76279999999997
bf9aebb9-c779-4013-ab02-e5443191f396,44131.98,441.31980000000004
2d354639-80aa-4fc5-baad-45552bed5cf8,84607.63,3384.3052000000002
21bf3031-1628-4a84-b359-5b5654aad8f8,70477.1,3523.8550000000005
e292409f-955e-4e86-bdac-03253984d491,90204.3,3608.172
fd599c1e-27fd-464a-8bd9-6a61d4b94529,55582.3,2223.2920000000004
d89adf36-b107-4366-92aa-21555ae4bffc,93049.16,3721.9664000000002
f46f2875-6ca3-48d1-a3fb-c2cf45cd8a47,89331.96,3573.2784
df07a722-d6ae-4750-b45e-76c279691803,25344.9,760.347
98c6cbac-b2a0-476e-a7d3-6b41ffc0587f,50893.76,1017.8752000000001
c89eea79-8b9a-40c9-b69c-cc71b6720d78,47817.86,1434.5357999999999
b71d6945-d549-4af3-a58e-8d93e239beaf,41213.23,1236.3969
60f7e968-ec05-4dbe-9bb6-c798d71fcc9f,96194.18,1923.8836
0a6487bc-5bc0-43b3-a7a3-f45a0323d915,59133.36,1182.6672
2ac3b16d-540e-4602-a591-fdb3c413440b,78377.72,783.7772
f7e1556b-7db0-4849-a1c7-fc8abb4576e8,72027.98,2160.8394
1235282d-2646-4d6c-a76b-c2401be1cda8,57268.96,2290.7584
1a686297-2310-472f-ad64-fe740b27603a,94258.44,3770.3376000000003
2cbed189-dd67-4bbf-996a-4a6173db463a,95199.4,2855.9819999999995
d70c11a6-ef6f-4fec-95a6-423664bbb90e,30920.99,927.6297
c08c1907-5d69-4764-ba7b-e3de7cfbe584,85085.9,1701.7179999999998
f0722708-5591-4eaa-83b5-3a5a32c34c72,46760.98,935.2196000000001
24283ed0-c1b2-4bb5-98c6-2c56ca64011e,54688.04,1093.7608
05f4510e-f2df-4e5b-990b-97c2b5205f1f,93102.57,3724.1028000000006
0dbd2f4c-17e3-42c2-a68e-b44f74041f94,28971.69,289.7169
da4a956b-1d1b-4fcd-a4f4-ef475be040f8,22344.09,670.3226999999999
7b0628fd-9bd1-43a0-8ebb-81d2b16b6bce,50903.02,2036.1208
410b2d9f-856e-4ade-807c-2a0e93ae6a72,64055.56,1921.6668
44679891-bbd6-479c-aec4-50f974f236bd,99500.47,1990.0094000000001
6f9163bf-f20f-4492-a80f-6f12e1338f82,65517.12,2620.6848
74de84ce-7741-45f1-9694-f21cc777fa14,61961.22,2478.4488
d3fe0506-8c8c-46cc-855b-c7fc47fd8299,27931.6,279.316
f93b3028-2a33-427b-8892-62071c54a31c,73563.75,1471.275
cf75f385-943f-4d6b-bd38-bb03a9335ca6,45662.53,456.6253
3de43288-95d4-490d-952e-c9159f431dfa,82329.28,3293.1712
99304d19-0311-493a-90ca-26511d55a14d,29936.36,299.3636
b4ce3e31-5710-495d-901e-a7cfe772cd9d,97676.16,1953.5232
61a0f87a-e4c9-45b0-937d-ca1cc7906126,92802.15,2784.0644999999995
527c82f0-5cf8-4a9b-8c8f-8d9cb71534c8,40083.43,2004.1715000000002
3c10b074-40a7-45ca-87ed-092221efb6d5,81546.56,3261.8624
8bfb0061-8ce2-4542-b16e-3cb496feebd9,84759.03,2542.7709
4f4cdd73-34ac-4534-bc73-0221f1cddc6f,22921.31,687.6393
93bbf6c9-88e4-4577-80b3-a31bd40d27ff,90479.91,3619.1964000000003
9b521e68-807d-43a8-84bc-9d6d878fa4fa,92769.09,1855.3817999999999
80d6f4c8-93ab-4a5a-99ed-39c9f1e4814d,77154.9,3086.196
78b7ecf8-6d56-4ba4-85fc-e6a328e7f2de,58175.73,2908.7865
7ff553e0-132c-4cf8-860a-fbfe48bc3602,52744.28,1054.8856
3ec4c367-4d64-425e-a79d-ca6d8a413600,58072.24,1161.4448
fdd539bb-feef-48ce-9d01-843bd1792286,46482.58,1859.3032
638f2bd5-aa38-460a-9424-2cbf8978cefb,86177.85,2585.3355
66a19e47-af52-4cc3-81ae-55a6da744f6b,20670.14,826.8056
afe1b070-69f6-491c-8f5a-61d621a5b892,46790.93,935.8186000000001
4d14cc6f-6bf9-4f67-8297-60bcef36d277,81048.3,2431.449
9335b977-4ccf-4f4c-817a-fc423cd8c40e,49218.93,1476.5679
2a38e30e-527d-4f6b-bf93-bcb87c1ffb87,72566.71,2902.6684000000005
7d4e03a7-2a46-4623-ba51-1184ee1d9b93,32674.74,653.4948
8eed5bb6-cb91-4b3c-bceb-2776ac3712f6,41409.58,414.09580000000005
90509004-3286-4954-8471-6351711fe846,60139.18,1202.7836
e57682c7-7557-4ae0-ac7c-c115a3249aa7,90211.72,1804.2344
91d78db4-516e-4b04-a3bf-3fdfbb81ab8c,31538.0,1261.52
e7798bcf-016e-4914-a3de-6699c9f2b778,67658.02,1353.1604000000002
398511d8-3f9d-48b7-b632-aab67ddac7a4,61265.15,1837.9545
dba334ce-b6cd-4960-89a9-b0ed15ae85d7,29550.0,591.0
b3e6cf82-81f3-4683-87dc-3b420cbdb881,85168.47,1703.3694
6cf7476e-ab42-42ce-a742-408ccade754a,20075.32,200.7532
2180db05-ced8-4f41-b26f-fdb0f8ca842e,77480.79,3099.2315999999996
8886f085-fa38-44ea-b0ba-a5b5c081c797,79219.96,1584.3992
693eebc6-c8cb-4c17-8d28-724e777cffb4,75886.07,758.8607000000001
1a6af7dc-51fc-4b55-b1ae-52c6425440c9,82815.31,3312.6124
43b866dc-06b0-487f-a54b-b20c696c2f95,86633.64,2599.0092
7777ce34-cad7-44f7-90cb-8ac091756648,96044.51,3841.7803999999996
edfae30a-1465-42e9-ad78-47b501c8d445,83726.33,3349.0532000000003
73874d5a-7125-4811-b4ab-022e79d5818d,66227.26,1986.8177999999998
5cddc02b-d61b-4f63-a9f1-cec2cb593f61,20754.45,415.089
6ddd86b1-ef2d-4e7f-b875-2e92869bc079,25621.83,1281.0915000000002
d7c2af2d-0792-4035-928d-472403d2d9a2,72487.71,1449.7542
64525728-09f4-4f55-b36b-6a94aacd8dbb,45126.42,1353.7926
525bbdd6-90ea-410b-9f91-e60bb64b1730,47413.28,1896.5312
4bf75b7f-f055-42e5-b53d-34a9daf8a52e,29719.18,891.5754
bd3067a5-23c9-4c03-9a98-e8a0a0a09cac,50296.35,1508.8905
4db22f76-35bd-4c3e-97cb-885a6095f689,67274.63,2018.2389
40d5b5a4-e78b-4993-bde5-d9a1353c3cb0,64701.61,1941.0483
445dd54a-b3ee-49fe-9104-a68c865a9c40,58841.75,2353.67
ad809eb6-ea12-4712-8379-58d078811ea7,52907.02,1587.2105999999999
b4dfa1f0-3b88-4587-8c7d-e88af6646434,86380.84,863.8084
082c651c-e716-44c4-9e5b-6dbfeb487c32,64160.65,1924.8195
e2c723b4-3d4a-4b28-92dc-72ff49945f94,20073.42,602.2026
23cc8af8-9074-48d0-9e1f-7f8b8d86b667,21696.71,433.9342
cee91226-04a7-4c31-aea1-d9deef56eff3,65841.65,1316.8329999999999
75ed3fc0-878f-45e7-9f0b-4a0a7e50841c,21413.98,214.1398
3d794692-39ca-4e84-be7a-166b55b86176,81499.85,2444.9955
e8b16b8a-0db4-4260-857c-31470d9c8138,31571.66,631.4332
865c90df-bf5f-4e75-ae3a-dd9c933dfa27,32808.87,1312.3548
a6971e3c-06df-4d53-8bc8-9b35ba650ae6,95182.3,4759.115000000001
1cb57eec-cb20-45ec-acc5-6db54cbe0a7f,50274.55,1005.4910000000001
843248e6-7809-4d27-91e7-7ee99c77a041,84201.77,3368.0708000000004
9ce3a996-9880-4c45-bd8e-a83573533ec5,39699.05,1984.9525000000003
e10cdf67-fb50-433d-840f-41b2f5f9269f,83201.67,3328.0668
dfababaf-aa28-494f-85f4-3314c7921bc6,75272.55,3010.902
75edefb1-180b-466d-846d-25d24c693b33,32863.75,657.275
a4d14201-3972-45d5-a177-82eb2326c639,92060.91,2761.8273
b9e400aa-34cb-468c-a7f7-95a804ca8cff,75840.76,2275.2227999999996
0f018b4c-f630-4c41-b64f-4d380795cd09,92044.63,920.4463000000001
a95c56f3-bb85-44dc-846f-879db491adc3,54915.81,2196.6324
7b9f2dc7-152c-4946-a930-bfd1ce5f5562,86791.85,1735.8370000000002
17053671-38d7-45ac-bddf-6519782910e3,26142.12,522.8424
a73ebb6b-eafd-4a52-b5a6-91bae618f8d8,35769.26,1788.4630000000002
3ffb97aa-a328-4910-9050-b4c084d8b25b,54390.97,1087.8194
5e38c514-db49-4108-9762-1c8815a4f934,43243.57,2162.1785
703d5b80-44ea-4294-aa5f-358da85e0299,62635.68,2505.4272
c14a7b79-3294-4499-a03d-943576d814ab,67412.6,2022.3780000000002
142aaeba-449a-48f8-904b-a1a3ac1c13a1,95916.88,4795.844
016292ed-7169-46d9-943c-6d4fa14082d8,76558.02,3062.3208000000004
f4256bd2-4a42-4c55-bba2-aa12749986c5,88692.97,2660.7891
921b3900-5693-4afc-a5d8-4f817a338054,97599.06,3903.9624
9f101378-b376-4b36-9452-591b214a1e94,24990.08,999.6032000000001
65a06c44-8f9d-42b0-bd64-db4e126b71af,72144.32,3607.2160000000003
fed25d49-abc2-4b61-a0a3-9baa7adbed79,72284.66,1445.6932000000002
4071c9c1-0ca2-432c-af9b-7691587979c4,39660.65,793.2130000000001
a81fa57c-3ef0-42c1-8f4c-55fc0dcacd81,56516.84,2260.6736
9eb147f6-0efe-4ec9-a0a6-0ab7935ce074,26978.18,1079.1272000000001
2843afc4-27d0-4fda-b600-5c3ea4bb60d5,26912.27,538.2454
97f27f02-f0ac-492a-9086-ded918f96d71,36883.15,1844.1575000000003
37a9f6ec-edd3-43e1-a7ae-01f39916dd20,86305.89,1726.1178
fc4b66c0-ef3a-412d-bb37-478790ef4bb2,84112.76,1682.2551999999998
ed949a5a-a701-45a8-ae11-0ef208eff118,99999.27,1999.9854
d4b6bf6d-55ad-4f4c-b46b-b339f146282a,62213.86,1866.4158
6a3e32a3-77c8-43d0-af0a-ad16a5760d5b,54914.52,1098.2903999999999
5f899957-0c87-4aa4-90cd-af2c9d0fa84d,49612.78,1984.5112
3540d37d-a95a-46d8-8a5a-a633c2ef2e55,94063.16,2821.8948
95683730-3945-414c-9416-8a70f356897f,25062.07,751.8620999999999
2c1512d8-b9f6-4d27-b032-b1a42dbc8618,68897.08,2066.9124
ae75d8c0-6de7-456d-ba1d-76a12f967140,73111.46,2193.3438
d368bbb6-2f14-4fe8-bbfe-3ca31b1fe529,74370.19,2231.1057
78c23761-30c3-4c10-9114-1fa7e2f36bb6,66931.04,3346.5519999999997
27dd8bec-1596-4fbe-8774-27dbcc6e21fd,34094.77,1363.7908
f9eca4e1-ab4d-4e13-9367-cf33896f9017,63482.86,2539.3144
715d4025-7250-408d-84be-327b247e6d9c,21236.51,849.4603999999999
406d26c0-9c17-4111-bc11-e356d26e7cf9,95806.92,1916.1384
72a63a83-b873-4aeb-a3ec-3b87348562ff,50186.76,1003.7352000000001
fadaf540-b056-4f10-ac4a-f44403a6bbac,77261.4,1545.2279999999998
