Claim_ID,Contract_ID,Claim_Amount,Claim_Date
86492ecb-4f27-4331-b74e-ca2f7fd747d1,98c30cd0-c47d-4ef4-885a-2b60e43a1489,7316.92,2024-08-26
ee587758-9c66-4c9b-87f8-17975604fc00,ab7e3696-c6a8-4459-8b5a-517f5f37776d,9413.1,2024-11-18
bb4bc9bb-8c28-4dd7-81f6-8f0f2309c97c,3a9facb8-f870-4b92-8d89-b9af0625e31e,7376.69,2024-03-17
31da6eed-9a63-4110-87d4-acf8f2f69972,5a76ad54-7d67-48cd-9624-602ac85900c7,7298.34,2024-02-29
5df1b985-9d2a-4399-921f-bde76bcbe94e,a34a1ed9-95c8-4f30-be52-e274a1ce6395,5481.59,2024-05-07
30349090-ad58-41d3-b964-b890271009c1,7d8250dc-637b-45bb-918e-694feca48fab,1104.49,2024-08-01
0f85db7a-0c46-4a58-a89b-bab5a35a876e,4a5fb905-381e-49a2-ae99-fc261ee8a031,1529.27,2024-02-26
9aad471a-6aad-4216-92df-1d332118adfb,76be55af-f7f3-441f-a2d3-8c415083f54c,7331.97,2024-10-17
d4905411-d7e9-40c3-9a7c-6d3b9573c517,fc30122f-1ff9-44d9-b7ad-16eacedee8fc,7645.78,2024-09-11
933f0120-5788-4572-8300-e01f094cee90,13b79879-9df4-43d9-9a76-af00bc60ce63,2919.02,2024-06-07
d365e3db-492c-47a2-be4a-5f3c65b66785,497f7ffd-2ff2-4158-be0a-6b8507519cfc,4134.41,2024-08-12
8bce7879-c20b-49f3-bb77-4ba3c3a12f88,da7d5ac0-26d7-4c9f-bc95-483a665ea617,6731.5,2024-01-06
d49de782-86b0-42d1-a09c-a10dde79b8a6,444f5931-ef4c-43b9-84d3-4ab4011181bc,6883.84,2024-02-22
cee851bb-db09-460e-96e6-3b940e08e697,8a77ab99-62a5-4fe5-bcdc-73a9428d309d,1363.97,2024-09-30
9007ee09-e26e-4afa-bcc7-9b9d71fa7abc,d99e9116-b057-4b49-b04b-b35b723ada51,8593.98,2023-12-02
8fe6f4ab-35a4-490d-a12d-bffa6acac4de,820ea21c-52f0-408f-96bf-293fb444f7a8,7366.19,2024-07-08
784a2dd4-8fd8-47c3-8c0d-f162aef605aa,ecb01901-cf0d-4b75-b0c1-4a5723666870,7274.66,2024-11-04
7a916fee-6d76-4546-9144-45a8bc7c0b6e,43936efe-ef6e-4502-a3c4-bef4b8aa61f6,7212.03,2024-01-06
f6ffe3de-225e-4864-befc-6bc83166314e,00988af8-ca36-4509-9ebe-2d05d70636ad,6663.26,2024-10-07
252a6c0f-94c8-4ee8-8445-d39e602e9b16,d813ceaa-7f26-4c33-916a-cfe4d8f8a79f,7923.08,2024-06-01
b85e4f0e-fbaa-45e4-b323-093ed377af36,2113a9ef-ddab-4dac-9f39-45a6f9332742,8464.1,2024-03-26
f76a7699-3316-436a-85d1-3fa99c99c0f6,1470c17e-8211-4977-a9b3-38382e114816,2733.92,2024-05-05
e8b38fe9-f413-4ce1-8e9d-17553d5fb9a8,6b4c9937-a6fb-4f2a-b16b-fc3f2cc8a8c5,1164.47,2024-06-25
380b8472-4c88-4d93-a4a0-72a2dd6ca4ff,085e4709-3507-4cd9-b644-04496e58cb66,2073.33,2024-05-06
5a049757-94bf-4a42-9686-6810063bc264,e65aec73-dea7-4a4d-9c19-bd790f941aa9,6957.69,2024-01-04
7f3df42a-7d89-4071-bede-d72a1d37480f,603075a6-c4f9-4cb8-8530-beda312010ad,8793.17,2024-06-02
c61f9e38-9080-4d58-878d-9ba8329853cb,e97682df-fef9-45ff-97d0-59ce19b09533,8280.32,2024-07-03
51741c2b-aa1b-4e4d-b654-82d446e78f50,47ed2c13-8753-4a49-87bb-4d892e0790cf,6394.82,2024-08-12
78124043-a9f5-4cbb-ad42-903c1f52960d,e08a05c0-0069-4028-adcb-a653d42cd4e9,7289.13,2024-08-09
18f48776-23b0-40e7-9ccd-99186e957ff0,aa20ece3-3f03-4e8f-9d8c-1202efa4d1d5,9396.56,2023-12-17
8bd32665-d9d4-4391-990a-20fe31476b23,a73533ed-ccae-4845-a874-b8e8b02226f1,8795.91,2024-01-15
dcab149a-ffa9-489d-8c97-7d6b73a63943,b4d1eee4-7d68-4ea0-8a05-269f31d86631,8501.62,2024-09-09
70c03f1c-007f-4505-9b9b-e04354762fbb,e28bd91c-d0f5-4681-a490-371643f3c6d4,2579.2,2024-03-15
118350b6-cb07-40cc-a194-0bc091d67bf7,80e05733-cef0-4601-be54-1fa98d26e451,4577.26,2024-07-04
dfbb2cee-c63d-455b-afbd-bbd21585908e,f19e2e67-77ca-42ac-b63a-2abb2de76d9e,6986.66,2023-12-24
96486364-4134-45ee-87a5-e3c867bad0d5,b0090a99-b1de-4c4e-95b4-ce1efce7b251,4827.29,2024-04-10
185bd3b6-91da-44d3-a454-2015f0576f66,614406f6-8915-417d-a0f4-b1c1babfa541,9386.72,2024-08-09
0af89b9e-fb17-4ff6-aef2-833d51dc9484,4c257e13-a67e-4e54-a24b-58c4649a52d8,8655.89,2024-09-14
d8efa295-b6f1-4e9c-8a46-c721a2490d21,df5c77c4-ddb1-414c-b1ee-a32ececc6ae5,1311.44,2024-10-14
2a39ddc7-f7e0-45c9-954e-51b53e634f9e,d0819a93-d634-430b-8268-43fa906d1520,6589.02,2024-04-14
12172e19-f8cb-483d-8a1f-0675a60a3d31,0a666b58-2b41-40a3-b34a-88ed0c7d91bc,6286.56,2024-09-09
9e7038b2-7b87-40fa-9f9f-c2fb86f9767d,96d2e20f-2e65-4a7c-a89f-b72537679c8f,9519.68,2024-11-02
ccd835f5-0abd-47d6-80c5-ddba3d41e360,b8fe42ed-21cc-41b6-bbe8-ac949da7bcd2,3555.96,2024-06-02
e04ccdb9-3bc1-4bed-b65f-0d14995ca9ce,701540f4-1757-455e-9146-c6dc1d4db1a2,4181.24,2024-05-04
0485aa3f-8a50-4cf2-899d-5d11b3316a34,69ee3bd0-c652-4568-8841-eecdd60c1aa5,3333.4,2024-09-28
f6cc6881-18a0-4ab7-bb44-ce70ba69072d,2674c073-4002-4812-80b8-c87164d166c8,7644.08,2024-01-08
ee8a3e74-6880-49f5-8614-f174e482274e,b7bd2e6b-f9d1-4e29-a479-af58b771f3aa,8330.64,2024-11-09
e3b7d86b-3211-4fbb-b59a-24822b36b541,9570c1fd-b28c-4ec0-b0fd-e545cc035d97,7515.6,2024-11-02
84bd9006-eea0-4eb7-b619-afadd88c5a67,52b0b0be-69cd-43f4-b988-85791b888682,9758.03,2024-06-04
75cacec8-5d59-495b-a159-8c055614a353,93f0d697-bca6-45d8-8d1d-9379a28cb04f,9797.15,2024-02-01
d4f2d51c-c135-48ca-8732-7cbb0e9d4ebd,c46544be-7425-4d52-9774-4fafd9d678fc,5926.86,2024-09-29
e9393f6a-276c-4594-8ee1-001a8e24dbe7,28800350-c87e-4d9e-9714-615c57fe1203,1087.35,2024-04-19
d46f5ed5-cfdf-4f97-af64-fd974ce144dc,f6f00d75-f3de-41d7-84c0-d380a67efc02,7126.71,2024-08-15
bf288de6-6271-48bc-a0b0-661eaa1b2ce3,5ff9507d-0eba-4985-a97c-24f0780f5447,4467.38,2024-11-08
f64bcdb7-265d-4278-8c22-e880473d5580,e30c8ff8-4f6c-4a9c-9411-828e6b6a8c75,9207.0,2024-03-29
1be8fd71-46c8-40bf-bf14-047b6a331d7e,faf64597-0fc5-4428-9172-9c3ac30bf020,8354.01,2024-08-18
947fec0d-a612-4aa7-b479-73f9801a5c64,1b3493c0-14dc-47a8-92a2-5b91c69641a0,1970.77,2024-05-25
c2064042-f969-4175-afb5-343325b1c1e3,652667a6-d150-44a8-945f-9606ce278655,5504.76,2024-03-08
18bf4a5b-7c76-4ec1-b4e7-4a2fea98a104,b0210818-c9ad-4076-91ac-16161f35a015,8341.47,2024-06-26
60764360-1e6d-485c-8427-a018efacc402,484941f0-b850-40b4-8b65-d3920c280725,2840.41,2024-11-20
79237c08-262c-4207-b0bd-d6b5fb5da9c5,aa8c9b2c-7f10-477d-bcda-0c8cccae064c,8404.87,2024-06-09
cac71b19-4b3c-4567-ba35-bfb540b121d5,6227ce3b-09fd-475f-909a-1cc8f032a633,6967.94,2024-07-10
d9277c29-795d-4881-8542-1657d8180963,3050af3a-3334-4a2e-a4ec-ee7d44762747,6580.66,2024-10-13
40b0c364-7eb5-46b7-9d9f-79a1cd0a3a3e,6eb35928-9bba-46f2-ba43-234a7e6ff3cd,1791.39,2024-09-01
9736f119-3c42-486e-80c5-1973fed3e587,67cd6083-c69b-4ea1-9cf9-a5abdda0a8dc,5989.62,2024-03-21
3f9e5c93-a791-4df2-bad1-779bb59c45e5,de70bed2-a5fb-4991-94c7-4611b43b6292,3885.63,2024-05-11
bcf81733-9475-41aa-9507-086bf2488a2d,07247ffc-11e7-4ef9-a339-d5c52b6fd797,2542.99,2024-10-03
046f495d-fbf0-4636-a62b-4186ef2dba8c,d5954eb6-f262-4662-9712-4192369bc000,9900.55,2024-07-30
44dc7082-da56-4376-b680-dc542d891768,b3a03103-9ce8-46dd-89ac-e31b374a56f2,7972.99,2024-11-24
befcd283-7694-4df8-a679-131d773757c2,3b9f64a8-a748-4ecd-85d9-5d5ddfba78b3,1780.04,2024-06-02
982abe48-21e8-45c2-adb9-c077c6ae3ca0,784b311c-d680-4815-966b-814be5fc2a74,1490.32,2024-10-28
d08dcc02-e098-47b0-b69f-30f0d09980c9,d2f4a566-b510-4845-9721-e2d1e6c5c8ec,3803.71,2024-10-21
499fc19c-9d13-4d64-8578-445d01b8bbe6,f835a1ca-61fb-47ce-ac61-3f9e3b20b62f,3844.15,2024-04-03
44566f36-2660-451a-8db6-3ed055a2c081,a5b83b2c-260e-4f39-81bc-4bb6162e3d98,2012.38,2024-10-22
aedbfbfc-68c6-4a60-ba39-3635d35fbeff,26c0699f-ab9c-4062-8b47-18e2665765a7,3682.44,2024-04-24
bd3eda0c-1404-41db-ae1c-b2146932db53,8743858b-acea-43da-900d-14030a5124f8,9374.56,2024-03-22
c506b196-5a2f-497e-b367-f43ce8a71765,1b2c0803-1b37-4e65-b885-33aeb2c98020,2067.65,2024-10-18
e3053c32-e5bc-49fd-8363-fea7d4942a75,66941ad4-af5d-4134-91ba-2c33207dabfd,6159.35,2024-04-15
5f071cd6-2fff-4ccc-a0ce-4bf93b126d7e,13fec59e-7aaf-4356-b4b3-6ee6c4749f4c,2452.85,2024-03-18
d600a027-08a4-4315-8bf1-6764d2a04d73,eda67936-7acc-4022-b231-74a981c156c1,4881.05,2024-03-26
e8523395-31a7-4f2f-8bca-0776fc6aade9,192bf735-5256-43af-999b-d5827eca0eb0,6130.43,2024-04-26
0f45e0e0-e2ab-47fa-a5a1-b456f66480b9,f2291284-6e7e-4013-8fc2-537c1774a57a,1632.25,2024-02-14
54153b6a-7787-4610-81ce-1be3362e3a5e,60c02d4e-cf0c-4a74-b1b9-7734ad0dc61f,9567.97,2024-09-19
1f589647-1c48-4974-bc6a-77ee6e843f77,784106bc-8f95-4a7f-ab3d-efba2c7f31c4,5567.12,2024-04-05
4efd2618-c3c4-42d2-8e36-6bfcb75ee44c,2992404b-2a59-4504-b1c9-92156d422131,5836.76,2024-06-29
7af01d53-b77c-401f-94e4-96125ea65d69,3cce3a95-d33b-46af-9e87-8835ccb7bc30,7999.39,2024-09-24
c52cbec6-e9e7-4dc5-a8b0-aa20b4aa06d5,0e7de87b-2c8b-48e0-90e1-ec453a3d75c9,3519.96,2024-07-21
361f1968-2f36-4d3a-a22b-3014c8c0308f,ab2facc7-d2e1-4475-bcdb-1cb9582d04dd,1320.45,2024-07-01
243696bc-d902-4ca2-afee-0f497eed52ac,bf70fa17-cdbb-4e80-b682-1ce0f45b3b87,7264.6,2024-04-16
cce98088-af64-4bd5-8328-f8cbb1697c68,2dd29c66-3bef-408d-832c-264b33f3c066,5124.3,2024-05-24
4971c662-ac26-4178-bf53-dd785c69694d,df24c8de-0006-4651-8667-fa2f34654e6d,2320.07,2024-04-07
cae5e7bc-5faa-4170-96bd-80e6c48ebcd0,0a07ae4b-3125-4030-a5d1-1d4a7a28ad25,3791.37,2024-04-24
fe2d2110-1a19-43cf-a282-a935feb7fbe1,faf2adc3-fb91-4717-99bb-afb0695b5e61,9296.06,2024-10-06
6d8a4077-2fea-45df-b9cb-7e44c79881d1,cd08bd57-cbd7-437a-a11c-fb88ec1cba90,4337.82,2024-03-14
a706b2d5-6a81-492d-bbe1-469f3bd51954,04e0142d-f616-4be5-a49e-84015fe6933e,8777.35,2024-11-08
27784f32-0812-42ea-9a45-72b8ea7880c8,489ae6de-8642-4806-8310-51a0c3bfd201,4359.12,2024-10-22
325adb64-4d16-4503-b0bc-e387f063ad3c,70074396-96db-4318-92fa-85f1106d6236,7517.72,2023-12-25
5efbe85e-09ba-4550-8eb3-4a1261d2a575,44a61c7f-eee8-48c4-b856-30d67ad9ca75,9475.48,2024-01-23
9a3437f5-7221-4bfd-8b9e-19095d6e8104,1363532f-4167-4ff3-902c-f77f5662997f,7802.99,2024-10-16
7bc215b9-90f0-4d03-9172-b31d33811421,6e74c8d0-4fff-4ebe-90f3-28031514c655,4755.87,2024-06-17
d532f7ed-4235-4a7c-a6ab-ed280e1b0cfe,53dd508a-8d16-42a6-9c06-13e87e72c3d7,1669.87,2024-07-02
710bc7e3-cbf3-4da2-913e-2a12977b7764,5ee2fe69-d950-4c16-9fd8-817c23d1bade,8590.78,2024-02-29
cedef0c7-7777-4a1f-9739-b14f1fc96a29,6f50e15e-fdcd-44c6-9722-16b7db0f2cf3,4246.1,2023-12-08
b6425479-fc66-44b4-af90-172de6421e97,ad890287-4363-451a-a09a-7ccbdf37e837,4005.73,2024-09-24
4c1b3c8f-d6c5-4873-87bf-4c269755aa25,3a6232e1-f375-4315-97d1-3ee7dde5c8be,9504.93,2024-06-22
4b0a2354-3b31-4f13-b44a-f3619bb2926e,629fb90e-7515-433d-b738-f87b0cd6b6c3,5753.24,2024-08-14
50f5cffd-8149-4c7c-ac9f-c207bde85f25,0da52fa1-d8ba-40ce-b213-d4c117e7beb7,6399.8,2024-06-16
f7d2370b-5924-410d-9929-9e6cd809494b,a1cd4858-194c-4ee4-a1e6-45078f79fb94,8863.73,2024-07-22
55c49b53-6b32-4f00-8ee3-1373601b9de3,d50ad859-aef8-4f9e-840c-1649b1d1368b,7530.6,2024-07-30
491a5ff8-f114-4d3a-9578-4733ebaab85c,0b32a040-4bd6-4e4a-9fd0-acc6d9b8ccb9,9604.09,2024-05-04
6085c474-2239-4303-880f-d9d4b8e126de,53b879cc-fb08-422b-9719-7df34c1b9069,4108.36,2024-04-28
ae37c535-c6a6-4a70-bf74-fe893565a6e0,3088572d-d564-42fc-9e8d-c3c1b434b8d2,9582.9,2024-01-29
d4808ab9-4322-4656-a158-8cf49cee986b,2619bae9-d637-4e93-9a4a-712ec12f2608,4153.85,2024-05-28
981e3839-c86c-4fa4-9dec-13908eb88c0a,894cdf38-6be2-4c37-87e9-1f39ef3b3b7c,9333.87,2024-11-26
4e4c90d3-ebc8-4787-b639-a98b0fc150ac,d87f2c70-3341-47bc-b223-71a6a9018c08,1666.68,2024-02-05
2bb22c34-e4a7-45b7-9dbe-11ea59095e11,eff0dbfd-39f9-4222-8805-226592762746,5139.63,2024-04-23
0d70a3da-4928-49d8-998c-94a4192f545b,d654dd45-9f59-437a-8227-e1185b12a5e4,4380.91,2024-03-11
033e4c12-11e1-4102-bbc1-585b88e852ee,0340560e-8f30-41fb-b603-cc679cadb851,9705.54,2024-05-19
95762ae3-08ff-4e37-a7d7-2796a4c35248,4f83473a-c804-4e55-a4b1-d07c074751ab,4390.6,2024-11-08
be77a31f-fa0a-4bfc-9a5f-9a8730d7e2e1,25784259-0d1b-47a2-8c10-ceb117ca65c8,8533.24,2024-08-28
dfb57909-e401-45e2-a232-309e588f2d5f,d73f0b05-882f-44c4-916b-7238059ba501,8451.96,2024-10-06
4187d7be-6a09-41f7-ad67-066cee557cfd,52434741-e840-4397-9620-3c52901c8fc4,5527.69,2024-03-18
b7d91ee0-6704-4395-86f8-af355f0fe8eb,bbfdbd64-6504-462e-aa31-a14d49fbf748,2665.33,2024-05-16
634e4b8d-53ad-4e00-96d7-9313c3a506ce,597c66c1-e19b-4a50-b09c-9355a602443e,9128.66,2024-04-06
0b8a4c38-2646-4732-a810-3cf561565c6f,4754b81e-2fdb-42d2-b572-e84f1f5e9f83,5968.57,2024-08-21
ecb28e03-89ad-4dfc-9367-3a73e8fc20c7,1bd6a620-a492-44e2-986c-5d4ddc2a6866,3443.51,2024-02-08
306ddfef-fc42-48f2-9812-9702ad00dcbf,18f858a7-fd3e-4aa0-aa6c-f858d4a7bc95,7432.17,2023-12-19
d1461629-cf5b-40d1-8dcf-b2a65f202e79,9b72785a-aa3e-49d4-ad84-12346bd9e74b,7445.76,2024-10-26
45179fb1-56ed-4a24-8b90-85935d4dd949,cc4d752e-37b5-4350-81b2-5ae11927c2fa,5677.42,2024-03-07
d0d88a70-0e74-4907-b70a-94713accd251,177bbee8-a8d8-4796-b6c7-72cb9a725053,7173.85,2024-02-01
4797fbca-51b4-400c-81d7-d175440cf6ed,50aa56e0-6d80-4c3b-9a1c-36a87b70e9f9,6672.6,2024-07-04
0b25da36-bd6d-4bf1-8921-1482a401a859,3d08793e-bf38-4ff1-8157-09b42bc50fea,5501.93,2024-07-16
d57c6715-be69-4898-a7c1-a512d9e936d3,49640ecf-a3f6-4113-9f0f-1983febd605b,8601.71,2024-11-06
6bac9964-900d-4d8b-b9dc-b9482143bd56,214c2c6d-d4a8-46a1-8175-3159c6345f17,6050.26,2024-01-05
028f4522-241c-4fb3-9518-453e3d68c9cb,940012e3-552e-4daf-8702-65781a495e0b,1476.52,2024-08-08
06ff123b-4bf1-4f6e-84e5-8679592c130a,c0116ca2-7161-4047-b1c3-2953f910f04b,9815.3,2024-04-23
1bce599e-a228-4e75-8beb-26102d7e3306,1abec1b9-f69c-4209-92a1-eeaf5e1cc55f,6177.65,2023-12-15
41b0a288-92b2-4cb6-a0d9-e2f6415cfff3,6e611507-3012-4f7f-8394-f02a0fa53f0c,4711.57,2024-08-27
e90560e5-de89-439a-a6d7-715a02aa4951,c76c595d-c85f-460a-8ed1-8250026079c0,9701.43,2023-12-09
6d17b421-0967-4840-92e0-8b97cd3921b0,0d26bdd0-3783-47af-88a2-776f891869e0,6262.66,2023-12-12
3d957365-0e4e-462e-994a-4c04c75471f1,70c31190-ca99-40d9-9013-fbb8a8808137,2114.86,2024-07-27
c9c52b75-ef63-4932-926c-05f9885cfa4f,416ec37e-4e0e-4d05-b5be-c683aef406be,4009.34,2024-10-31
e8b6d863-8d29-4b57-924e-ad9874a15e70,0e061f72-565a-4034-9daa-52167ab5e143,9432.39,2024-12-01
86356b7e-1d3e-4eae-8ff1-0d29ee971113,1d5a2e00-8b2b-42ff-8d57-353ca5bdd42c,2541.92,2024-06-12
c14a5415-9359-40c6-9c61-a6b3345f8a92,cc3342da-a75f-468d-8225-de906e2a71e5,1970.31,2024-09-27
ec1823b0-b78c-4fbf-b622-21748b61f9f4,39eeef02-a9b8-42ed-8f7d-e5f58d195ac6,5252.12,2024-01-07
edd5adb1-a12d-4410-9f3b-d9d7a31f87e6,28cfbad1-98d2-47fa-8242-192c2546663f,5876.58,2024-11-15
d563e9fb-cbd6-4852-9594-5c6c8e70b730,53d8cd55-5d88-41c7-b107-7bf4d78e1e05,4094.58,2024-03-13
34f5ccde-1ec4-4445-a3ee-6c8db6a28962,a8cf33c7-3cfa-40bc-88c7-46fbf1cfae8b,7451.7,2024-01-29
091e56b0-16cb-4ef8-946c-fc6982b4daaa,edf3140e-3662-4e1b-906b-19598c653df5,6737.94,2024-02-23
e7be07f7-6d2f-44a7-9690-83864363d59a,b4545c52-f4de-48cb-8c8b-adb1a572dfbd,6339.62,2024-08-28
4124b3f9-480f-4f61-b026-9d11441f82b3,6e3b7252-b4cc-4d52-ae52-b01889d763f7,4012.06,2023-12-28
37e71eb3-7feb-4c9c-8af1-82a05ca85f84,dbabf5c9-c7fd-48a7-83f9-8d4b93ca7695,7533.23,2024-05-28
8a183319-d898-4aeb-84e9-3f19aa7d9e2f,2fbf4c07-e24b-477f-876c-0a1a471d93e4,3993.69,2024-03-16
ddc681d2-02d6-4bcc-bb28-40e6d30ca0b2,1fa1634e-a0e2-4a34-9889-57f0254ec446,7790.86,2024-09-29
4f9633ac-1517-4072-93d6-ea71c799d836,e66a470e-c186-4998-8c09-3def8a359119,9896.02,2024-01-05
2dab73af-cc32-4888-adf5-d386cfdd6ef4,233b9628-a0f1-47df-a3b5-e092181b1cff,6737.0,2024-10-16
606f306e-fc08-4340-9df7-45954c4c20ba,7b480b7c-f970-41cc-b14e-b94d4b0bafe4,2482.76,2024-11-18
cf2da0f8-fbed-47cd-94eb-b7b8eaa614ad,5280f77d-d299-4a00-914f-c749f3366502,9144.35,2024-08-12
619b71fa-7c7b-4274-b4d8-f254cbcd42b5,c2df7ffe-211c-438f-bce5-926d95727a96,5054.89,2024-09-22
d87dd9f1-59d7-4be3-9f79-128822b94332,daad1f3e-d221-428d-9a20-5a24d226c1e8,2724.46,2024-04-23
cc21b887-59e9-4bff-9b1e-91458c6ab950,103bdb72-8387-4a74-8cfb-e06cdd4a5c40,7337.47,2024-09-06
af27af9d-5806-44e6-8617-db2a0dbedfd2,d036bfcc-45c9-4764-aec5-5b95220bd82c,3323.63,2024-03-05
7e1ac08e-6ae4-480c-9a0f-e992bc7a9195,c575a714-6882-436f-9449-278e9b6013b6,8890.47,2024-02-25
1f2e99d0-e379-4643-92b0-2bec8f850e94,86dff42c-7ead-4e37-bcbe-43d7f24100c1,6973.97,2024-08-05
5ffe54bd-1aca-41d8-81ce-53428763fbaa,9ffb3441-2d2f-406b-a1df-3c42eeb876e7,8396.0,2024-09-17
fbcea195-4bf5-4161-a6a5-0f6a53f7e34d,76cc9525-d632-477d-81fc-957c07e0505b,3411.83,2024-03-07
656dd867-70d7-4e34-a365-b568145b19fd,12ae9c4e-6853-4456-a5d7-056050924e49,5906.96,2023-12-25
df2665dc-22f4-42f5-8fc8-7bb193212bf6,14d93811-e829-4db7-9a4b-2e0e786b1b37,8018.77,2024-04-22
34b2a642-e92a-43d0-88fc-9f8e301648d7,ae596ee3-a12d-4c3c-b47b-e2ac442c9681,4674.39,2024-11-26
eb63382c-99d0-4729-add5-9b9cf0406438,69e3199a-5ce9-4b10-b283-a70d5e46bfb1,2499.26,2024-10-05
b650a943-5fe2-417b-93c4-32e6cf8480fa,d55ae80e-d737-4f1c-aebe-1682029e6730,1283.89,2023-12-13
92a6a6f5-9add-45df-9d8c-a0f922054774,be1f320a-23f5-4ca5-8aad-47fc89212c9c,2545.47,2024-04-24
8c8f0607-6ff4-4f3c-95e9-53a1d483a5ea,861abd5d-b7ae-4cd9-a151-e316de915e09,7937.73,2023-12-13
00d1cc57-19d8-4b49-81ed-e693670ac4be,ed2cfbae-6200-42da-89da-32da12a60641,5489.62,2024-07-25
745e856b-e375-4908-b63a-7ecebf7366b9,285ab4b5-df85-4fdb-8447-9fd56d20416f,8111.6,2024-11-19
9e00f70f-c7c1-4037-8728-b86d5794fcf3,e2b7cac3-bb21-4d32-b6f4-3ee4552e3552,5145.48,2024-11-23
f3a16c87-ad6c-4882-b279-f313f60fe382,82345a3c-7f03-4204-9192-8b9c622185b6,9083.43,2024-07-07
1a9e0621-cd84-424e-8683-44dc883d2e89,06232eda-f1da-44bc-a1f3-a6b269118bf8,9029.64,2024-07-09
834d172a-b7bd-4ba8-9745-90975abcb311,6c15e63f-e8f5-424c-b690-c72ef2772af5,4753.45,2024-05-15
37a8cf12-3748-47ca-8d4b-168a73cb19c7,debb4292-901c-46cc-a40e-5ba979313203,5238.61,2024-11-24
51232a53-5fea-42d6-812c-0675032eae4e,13e3275e-619c-46bf-a957-a71428784da1,2723.27,2024-01-31
ff916e01-8b57-4941-8096-61d2724de8c6,5de50874-a42b-45a6-bfe9-0d0a27952362,3757.82,2024-06-01
5e8d47b4-d97c-4b80-a6a7-4d98c514394a,fd6b474d-5bea-49e2-b0e4-1b956c636089,4144.42,2024-10-15
fcd3d6cc-0081-4f6f-8164-5cf47ab37ce8,b11d94e1-dac4-4d39-be36-59f73071d2e4,4647.82,2024-04-15
dd54c92b-d736-4998-8a9b-76b9bf362cf2,e450a4c1-919a-4742-9a95-995ffca17ec1,7568.28,2024-07-02
9186e99a-ab5e-4135-8c2d-bffd1c65e38f,145a37b6-1f4a-43a8-afb1-092c4a9ac887,2952.57,2024-03-27
5cc7f291-0dd5-4e84-81fa-6cd53618ab83,1bc9fd6c-5173-49ee-ae67-cddefbf293b3,7646.56,2024-03-29
c0bc06f3-0b9a-43db-82e7-f8976ff37f7f,3232890f-23e2-40bd-b0c2-00974ee0c805,8699.53,2024-10-05
6385b840-0688-414d-a9fa-d3cf6dcdfbc6,0a1b2bd1-c4c8-4f4b-ba70-80c34ebb4907,6188.56,2024-01-01
9a11a186-4bd8-47e8-9778-1f56f783e40d,cdc8fbe1-4ad5-4e61-a1c3-683ae490120b,7911.66,2024-08-26
3b6a4714-7993-41e5-80dd-72e49c5be437,7fdcffe3-44d9-4c71-9c39-20dac34bf75d,7746.38,2024-04-26
4b317b92-0288-4475-8048-2c05171e89d3,e19cadef-d304-451b-ba8a-f8546fd21cb8,8189.83,2024-07-26
f7fcfe9d-06e3-4a16-84c0-499fa715a1b3,112ace73-5ca3-4b91-821d-d838ab7b6e82,1956.54,2024-07-18
c3332aa9-6dcb-40dd-ba10-2d14490c18db,3fcb40ad-048a-4ef3-bda6-b780bcd3e471,3724.44,2024-07-30
821cb804-48e6-462a-a291-03fded5b2b5a,0d485b46-68c1-4a91-9610-9e93bb9288f8,1293.99,2023-12-07
9219819b-d17c-4a3d-82c0-23e8145f547c,ff1504e1-8e73-453b-91f2-83cf408dfd1e,8544.69,2024-06-04
939a7917-e390-4504-b804-83fb107e3b7b,9aef1fa4-6a8e-41aa-a55b-58d526536287,7967.09,2023-12-13
f1b68558-ad84-4508-a1c8-bcd025340773,7bcb5d7f-68c3-4386-8b4e-ac6e9741322c,1683.47,2024-03-31
d07cc025-db2a-4761-9cfc-b0b9bddec665,0d48e9a4-4f84-45a5-b3e2-12bfa818d3a7,3279.83,2024-08-03
d584906c-4b21-4f5b-8909-3714c8539c5d,51476160-26b9-45b7-9e20-176205747c38,3957.34,2024-03-27
10594f4b-cbed-4701-b897-d493e87fa704,ed0400f6-8f7c-4d44-8e8f-6b12dc5314ba,1449.1,2024-08-24
5e05fbc1-f590-4362-9ebd-eeade42cf53a,23e2f701-925d-437f-a495-204fac404402,5339.96,2024-03-25
1d99da16-6aca-44b4-b7f9-d1cc93a46264,00ec3e13-9371-4651-a6b2-3c58f536e777,7968.86,2024-10-01
fbaedd6a-b872-4360-bf30-c03a69ee6bc0,2108c446-d71c-447c-993d-5f30fb8c9af5,7604.31,2024-07-12
12de894a-eb30-4c46-bb6c-f56fa8107dcb,3d053a10-059b-4b22-b1bd-c0c027731707,7817.89,2024-02-16
ec424f55-4d70-48e2-9f28-f4ae09427f45,6834a3a1-d927-4379-8c51-ed3b14711997,5269.94,2024-09-01
e5b03037-86e4-41be-9c7c-fc5cb773a3cd,2da6a791-e4d7-4338-892b-fce1e22e8aed,1195.65,2024-08-08
c34038b2-efab-481e-9fa8-fad17679e18d,ffedc994-cde9-46ae-9daf-b39b9d7324a9,5839.06,2024-06-21
7a534272-40f4-4930-9d1e-003fbc1167b8,e79f85d3-9135-412c-a055-885b800f5592,1174.8,2024-07-16
df24e0de-2ddf-45ca-b1d4-85ef91f409a3,098f7d2d-bfbf-4ed4-b890-9699a862babb,7746.44,2024-07-14
